feature_name,feature_position,X,Y
M-34-136-Cd,NW,-387672.4098,-1303400.441
M-34-136-Cd,NE,-378380.7918,-1304025.516
M-34-136-Cd,SE,-378995.0635,-1313270.524
M-34-136-Cd,SW,-388301.8071,-1312644.46
M-34-136-Cd,NW,-387672.4098,-1303400.441
M-34-136-Dc,NW,-378380.7918,-1304025.516
M-34-136-Dc,NE,-369088.1908,-1304635.385
M-34-136-Dc,SE,-369687.3393,-1313881.358
M-34-136-Dc,SW,-378995.0635,-1313270.524
M-34-136-Dc,NW,-378380.7918,-1304025.516
M-34-136-Dd,NW,-369088.1908,-1304635.385
M-34-136-Dd,NE,-359794.6303,-1305230.051
M-34-136-Dd,SE,-360378.658,-1314476.966
M-34-136-Dd,SW,-369687.3393,-1313881.358
M-34-136-Dd,NW,-369088.1908,-1304635.385
M-34-137-Cc,NW,-359794.6303,-1305230.051
M-34-137-Cc,NE,-350500.1338,-1305809.516
M-34-137-Cc,SE,-351069.0431,-1315057.349
M-34-137-Cc,SW,-360378.658,-1314476.966
M-34-137-Cc,NW,-359794.6303,-1305230.051
M-34-137-Cd,NW,-350500.1338,-1305809.516
M-34-137-Cd,NE,-341204.7252,-1306373.782
M-34-137-Cd,SE,-341758.5182,-1315622.51
M-34-137-Cd,SW,-351069.0431,-1315057.349
M-34-137-Cd,NW,-350500.1338,-1305809.516
M-34-137-Dc,NW,-341204.7252,-1306373.782
M-34-137-Dc,NE,-331908.4279,-1306922.852
M-34-137-Dc,SE,-332447.1069,-1316172.451
M-34-137-Dc,SW,-341758.5182,-1315622.51
M-34-137-Dc,NW,-341204.7252,-1306373.782
M-34-137-Dd,NW,-331908.4279,-1306922.852
M-34-137-Dd,NE,-322611.2658,-1307456.727
M-34-137-Dd,SE,-323134.833,-1316707.174
M-34-137-Dd,SW,-332447.1069,-1316172.451
M-34-137-Dd,NW,-331908.4279,-1306922.852
M-34-138-Cc,NW,-322611.2658,-1307456.727
M-34-138-Cc,NE,-313313.2626,-1307975.41
M-34-138-Cc,SE,-313821.7201,-1317226.681
M-34-138-Cc,SW,-323134.833,-1316707.174
M-34-138-Cc,NW,-322611.2658,-1307456.727
M-34-138-Cd,NW,-313313.2626,-1307975.41
M-34-138-Cd,NE,-304014.4421,-1308478.904
M-34-138-Cd,SE,-304507.7919,-1317730.975
M-34-138-Cd,SW,-313821.7201,-1317226.681
M-34-138-Cd,NW,-313313.2626,-1307975.41
M-34-138-Dc,NW,-304014.4421,-1308478.904
M-34-138-Dc,NE,-294714.828,-1308967.209
M-34-138-Dc,SE,-295193.0722,-1318220.056
M-34-138-Dc,SW,-304507.7919,-1317730.975
M-34-138-Dc,NW,-304014.4421,-1308478.904
M-34-138-Dd,NW,-294714.828,-1308967.209
M-34-138-Dd,NE,-285414.4443,-1309440.328
M-34-138-Dd,SE,-285877.5848,-1318693.929
M-34-138-Dd,SW,-295193.0722,-1318220.056
M-34-138-Dd,NW,-294714.828,-1308967.209
M-34-139-Cc,NW,-285414.4443,-1309440.328
M-34-139-Cc,NE,-276113.3147,-1309898.264
M-34-139-Cc,SE,-276561.3535,-1319152.593
M-34-139-Cc,SW,-285877.5848,-1318693.929
M-34-139-Cc,NW,-285414.4443,-1309440.328
M-34-139-Cd,NW,-276113.3147,-1309898.264
M-34-139-Cd,NE,-266811.4632,-1310341.017
M-34-139-Cd,SE,-267244.4021,-1319596.051
M-34-139-Cd,SW,-276561.3535,-1319152.593
M-34-139-Cd,NW,-276113.3147,-1309898.264
M-34-139-Dc,NW,-266811.4632,-1310341.017
M-34-139-Dc,NE,-257508.9136,-1310768.589
M-34-139-Dc,SE,-257926.7545,-1320024.304
M-34-139-Dc,SW,-267244.4021,-1319596.051
M-34-139-Dc,NW,-266811.4632,-1310341.017
M-34-139-Dd,NW,-257508.9136,-1310768.589
M-34-139-Dd,NE,-248205.69,-1311180.983
M-34-139-Dd,SE,-248608.4346,-1320437.356
M-34-139-Dd,SW,-257926.7545,-1320024.304
M-34-139-Dd,NW,-257508.9136,-1310768.589
M-34-140-Cc,NW,-248205.69,-1311180.983
M-34-140-Cc,NE,-238901.8163,-1311578.2
M-34-140-Cc,SE,-239289.4663,-1320835.206
M-34-140-Cc,SW,-248608.4346,-1320437.356
M-34-140-Cc,NW,-248205.69,-1311180.983
M-34-140-Cd,NW,-238901.8163,-1311578.2
M-34-140-Cd,NE,-229597.3165,-1311960.242
M-34-140-Cd,SE,-229969.8735,-1321217.858
M-34-140-Cd,SW,-239289.4663,-1320835.206
M-34-140-Cd,NW,-238901.8163,-1311578.2
M-34-140-Dc,NW,-229597.3165,-1311960.242
M-34-140-Dc,NE,-220292.2146,-1312327.111
M-34-140-Dc,SE,-220649.6802,-1321585.312
M-34-140-Dc,SW,-229969.8735,-1321217.858
M-34-140-Dc,NW,-229597.3165,-1311960.242
M-34-140-Dd,NW,-220292.2146,-1312327.111
M-34-140-Dd,NE,-210986.5347,-1312678.807
M-34-140-Dd,SE,-211328.9105,-1321937.569
M-34-140-Dd,SW,-220649.6802,-1321585.312
M-34-140-Dd,NW,-220292.2146,-1312327.111
M-34-141-Cc,NW,-210986.5347,-1312678.807
M-34-141-Cc,NE,-201680.3008,-1313015.332
M-34-141-Cc,SE,-202007.5882,-1322274.633
M-34-141-Cc,SW,-211328.9105,-1321937.569
M-34-141-Cc,NW,-210986.5347,-1312678.807
M-34-141-Cd,NW,-201680.3008,-1313015.332
M-34-141-Cd,NE,-192373.537,-1313336.689
M-34-141-Cd,SE,-192685.7375,-1322596.503
M-34-141-Cd,SW,-202007.5882,-1322274.633
M-34-141-Cd,NW,-201680.3008,-1313015.332
M-34-141-Dc,NW,-192373.537,-1313336.689
M-34-141-Dc,NE,-183066.2675,-1313642.878
M-34-141-Dc,SE,-183363.3824,-1322903.181
M-34-141-Dc,SW,-192685.7375,-1322596.503
M-34-141-Dc,NW,-192373.537,-1313336.689
M-34-141-Dd,NW,-183066.2675,-1313642.878
M-34-141-Dd,NE,-173758.5164,-1313933.9
M-34-141-Dd,SE,-174040.5469,-1323194.669
M-34-141-Dd,SW,-183363.3824,-1322903.181
M-34-141-Dd,NW,-183066.2675,-1313642.878
M-34-142-Cc,NW,-173758.5164,-1313933.9
M-34-142-Cc,NE,-164450.3077,-1314209.757
M-34-142-Cc,SE,-164717.2552,-1323470.967
M-34-142-Cc,SW,-174040.5469,-1323194.669
M-34-142-Cc,NW,-173758.5164,-1313933.9
M-34-142-Cd,NW,-164450.3077,-1314209.757
M-34-142-Cd,NE,-155141.6658,-1314470.45
M-34-142-Cd,SE,-155393.5314,-1323732.078
M-34-142-Cd,SW,-164717.2552,-1323470.967
M-34-142-Cd,NW,-164450.3077,-1314209.757
M-34-142-Dc,NW,-155141.6658,-1314470.45
M-34-142-Dc,NE,-145832.6148,-1314715.98
M-34-142-Dc,SE,-146069.3996,-1323978.001
M-34-142-Dc,SW,-155393.5314,-1323732.078
M-34-142-Dc,NW,-155141.6658,-1314470.45
M-34-142-Dd,NW,-145832.6148,-1314715.98
M-34-142-Dd,NE,-136523.1789,-1314946.348
M-34-142-Dd,SE,-136744.8839,-1324208.738
M-34-142-Dd,SW,-146069.3996,-1323978.001
M-34-142-Dd,NW,-145832.6148,-1314715.98
L-33-010-Ab,NW,-611308.8505,-1293043.379
L-33-010-Ab,NE,-602032.6147,-1294035.75
L-33-010-Ab,SE,-603010.5627,-1303250.723
L-33-010-Ab,SW,-612301.9901,-1302256.816
L-33-010-Ab,NW,-611308.8505,-1293043.379
L-33-010-Ba,NW,-602032.6147,-1294035.75
L-33-010-Ba,NE,-592754.8438,-1295012.823
L-33-010-Ba,SE,-593717.6033,-1304229.309
L-33-010-Ba,SW,-603010.5627,-1303250.723
L-33-010-Ba,NW,-602032.6147,-1294035.75
L-33-010-Bb,NW,-592754.8438,-1295012.823
L-33-010-Bb,NE,-583475.5606,-1295974.602
L-33-010-Bb,SE,-584423.1346,-1305192.58
L-33-010-Bb,SW,-593717.6033,-1304229.309
L-33-010-Bb,NW,-592754.8438,-1295012.823
L-33-011-Aa,NW,-583475.5606,-1295974.602
L-33-011-Aa,NE,-574194.7876,-1296921.091
L-33-011-Aa,SE,-575127.1794,-1306140.537
L-33-011-Aa,SW,-584423.1346,-1305192.58
L-33-011-Aa,NW,-583475.5606,-1295974.602
L-33-011-Ab,NW,-574194.7876,-1296921.091
L-33-011-Ab,NE,-564912.5478,-1297852.293
L-33-011-Ab,SE,-565829.7603,-1307073.184
L-33-011-Ab,SW,-575127.1794,-1306140.537
L-33-011-Ab,NW,-574194.7876,-1296921.091
L-33-011-Ba,NW,-564912.5478,-1297852.293
L-33-011-Ba,NE,-555628.8638,-1298768.209
L-33-011-Ba,SE,-556530.9001,-1307990.524
L-33-011-Ba,SW,-565829.7603,-1307073.184
L-33-011-Ba,NW,-564912.5478,-1297852.293
L-33-011-Bb,NW,-555628.8638,-1298768.209
L-33-011-Bb,NE,-546343.7585,-1299668.845
L-33-011-Bb,SE,-547230.6216,-1308892.56
L-33-011-Bb,SW,-556530.9001,-1307990.524
L-33-011-Bb,NW,-555628.8638,-1298768.209
L-33-012-Aa,NW,-546343.7585,-1299668.845
L-33-012-Aa,NE,-537057.2547,-1300554.203
L-33-012-Aa,SE,-537928.9477,-1309779.295
L-33-012-Aa,SW,-547230.6216,-1308892.56
L-33-012-Aa,NW,-546343.7585,-1299668.845
L-33-012-Ab,NW,-537057.2547,-1300554.203
L-33-012-Ab,NE,-527769.3754,-1301424.285
L-33-012-Ab,SE,-528625.9012,-1310650.732
L-33-012-Ab,SW,-537928.9477,-1309779.295
L-33-012-Ab,NW,-537057.2547,-1300554.203
L-33-012-Ba,NW,-527769.3754,-1301424.285
L-33-012-Ba,NE,-518480.1436,-1302279.095
L-33-012-Ba,SE,-519321.505,-1311506.874
L-33-012-Ba,SW,-528625.9012,-1310650.732
L-33-012-Ba,NW,-527769.3754,-1301424.285
L-33-012-Bb,NW,-518480.1436,-1302279.095
L-33-012-Bb,NE,-509189.5821,-1303118.636
L-33-012-Bb,SE,-510015.7822,-1312347.724
L-33-012-Bb,SW,-519321.505,-1311506.874
L-33-012-Bb,NW,-518480.1436,-1302279.095
L-34-001-Aa,NW,-509189.5821,-1303118.636
L-34-001-Aa,NE,-499897.714,-1303942.911
L-34-001-Aa,SE,-500708.7556,-1313173.285
L-34-001-Aa,SW,-510015.7822,-1312347.724
L-34-001-Aa,NW,-509189.5821,-1303118.636
L-34-001-Ab,NW,-499897.714,-1303942.911
L-34-001-Ab,NE,-490604.5623,-1304751.923
L-34-001-Ab,SE,-491400.4483,-1313983.559
L-34-001-Ab,SW,-500708.7556,-1313173.285
L-34-001-Ab,NW,-499897.714,-1303942.911
L-34-001-Ba,NW,-490604.5623,-1304751.923
L-34-001-Ba,NE,-481310.1502,-1305545.674
L-34-001-Ba,SE,-482090.8834,-1314778.551
L-34-001-Ba,SW,-491400.4483,-1313983.559
L-34-001-Ba,NW,-490604.5623,-1304751.923
L-34-001-Bb,NW,-481310.1502,-1305545.674
L-34-001-Bb,NE,-472014.5007,-1306324.167
L-34-001-Bb,SE,-472780.0839,-1315558.261
L-34-001-Bb,SW,-482090.8834,-1314778.551
L-34-001-Bb,NW,-481310.1502,-1305545.674
L-34-002-Aa,NW,-472014.5007,-1306324.167
L-34-002-Aa,NE,-462717.637,-1307087.406
L-34-002-Aa,SE,-463468.0729,-1316322.694
L-34-002-Aa,SW,-472780.0839,-1315558.261
L-34-002-Aa,NW,-472014.5007,-1306324.167
L-34-002-Ab,NW,-462717.637,-1307087.406
L-34-002-Ab,NE,-453419.5823,-1307835.392
L-34-002-Ab,SE,-454154.8737,-1317071.851
L-34-002-Ab,SW,-463468.0729,-1316322.694
L-34-002-Ab,NW,-462717.637,-1307087.406
L-34-002-Ba,NW,-453419.5823,-1307835.392
L-34-002-Ba,NE,-444120.3598,-1308568.129
L-34-002-Ba,SE,-444840.5094,-1317805.736
L-34-002-Ba,SW,-454154.8737,-1317071.851
L-34-002-Ba,NW,-453419.5823,-1307835.392
L-34-002-Bb,NW,-444120.3598,-1308568.129
L-34-002-Bb,NE,-434819.9928,-1309285.619
L-34-002-Bb,SE,-435525.0032,-1318524.35
L-34-002-Bb,SW,-444840.5094,-1317805.736
L-34-002-Bb,NW,-444120.3598,-1308568.129
L-34-003-Aa,NW,-434819.9928,-1309285.619
L-34-003-Aa,NE,-425518.5047,-1309987.865
L-34-003-Aa,SE,-426208.3785,-1319227.698
L-34-003-Aa,SW,-435525.0032,-1318524.35
L-34-003-Aa,NW,-434819.9928,-1309285.619
L-34-003-Ab,NW,-425518.5047,-1309987.865
L-34-003-Ab,NE,-416215.9186,-1310674.87
L-34-003-Ab,SE,-416890.6584,-1319915.781
L-34-003-Ab,SW,-426208.3785,-1319227.698
L-34-003-Ab,NW,-425518.5047,-1309987.865
L-34-003-Ba,NW,-416215.9186,-1310674.87
L-34-003-Ba,NE,-406912.258,-1311346.635
L-34-003-Ba,SE,-407571.8664,-1320588.602
L-34-003-Ba,SW,-416890.6584,-1319915.781
L-34-003-Ba,NW,-416215.9186,-1310674.87
L-34-003-Bb,NW,-406912.258,-1311346.635
L-34-003-Bb,NE,-397607.5464,-1312003.165
L-34-003-Bb,SE,-398252.0257,-1321246.163
L-34-003-Bb,SW,-407571.8664,-1320588.602
L-34-003-Bb,NW,-406912.258,-1311346.635
L-34-004-Aa,NW,-397607.5464,-1312003.165
L-34-004-Aa,NE,-388301.8071,-1312644.46
L-34-004-Aa,SE,-388931.1599,-1321888.466
L-34-004-Aa,SW,-398252.0257,-1321246.163
L-34-004-Aa,NW,-397607.5464,-1312003.165
L-34-004-Ab,NW,-388301.8071,-1312644.46
L-34-004-Ab,NE,-378995.0635,-1313270.524
L-34-004-Ab,SE,-379609.2922,-1322515.515
L-34-004-Ab,SW,-388931.1599,-1321888.466
L-34-004-Ab,NW,-388301.8071,-1312644.46
L-34-004-Ba,NW,-378995.0635,-1313270.524
L-34-004-Ba,NE,-369687.3393,-1313881.358
L-34-004-Ba,SE,-370286.4463,-1323127.311
L-34-004-Ba,SW,-379609.2922,-1322515.515
L-34-004-Ba,NW,-378995.0635,-1313270.524
L-34-004-Bb,NW,-369687.3393,-1313881.358
L-34-004-Bb,NE,-360378.658,-1314476.966
L-34-004-Bb,SE,-360962.6455,-1323723.857
L-34-004-Bb,SW,-370286.4463,-1323127.311
L-34-004-Bb,NW,-369687.3393,-1313881.358
L-34-005-Aa,NW,-360378.658,-1314476.966
L-34-005-Aa,NE,-351069.0431,-1315057.349
L-34-005-Aa,SE,-351637.9134,-1324305.155
L-34-005-Aa,SW,-360962.6455,-1323723.857
L-34-005-Aa,NW,-360378.658,-1314476.966
L-34-005-Ab,NW,-351069.0431,-1315057.349
L-34-005-Ab,NE,-341758.5182,-1315622.51
L-34-005-Ab,SE,-342312.2736,-1324871.207
L-34-005-Ab,SW,-351637.9134,-1324305.155
L-34-005-Ab,NW,-351069.0431,-1315057.349
L-34-005-Ba,NW,-341758.5182,-1315622.51
L-34-005-Ba,NE,-332447.1069,-1316172.451
L-34-005-Ba,SE,-332985.7496,-1325422.016
L-34-005-Ba,SW,-342312.2736,-1324871.207
L-34-005-Ba,NW,-341758.5182,-1315622.51
L-34-005-Bb,NW,-332447.1069,-1316172.451
L-34-005-Bb,NE,-323134.833,-1316707.174
L-34-005-Bb,SE,-323658.3651,-1325957.583
L-34-005-Bb,SW,-332985.7496,-1325422.016
L-34-005-Bb,NW,-332447.1069,-1316172.451
L-34-006-Aa,NW,-323134.833,-1316707.174
L-34-006-Aa,NE,-313821.7201,-1317226.681
L-34-006-Aa,SE,-314330.1436,-1326477.911
L-34-006-Aa,SW,-323658.3651,-1325957.583
L-34-006-Aa,NW,-323134.833,-1316707.174
L-34-006-Ab,NW,-313821.7201,-1317226.681
L-34-006-Ab,NE,-304507.7919,-1317730.975
L-34-006-Ab,SE,-305001.109,-1326983.001
L-34-006-Ab,SW,-314330.1436,-1326477.911
L-34-006-Ab,NW,-313821.7201,-1317226.681
L-34-006-Ba,NW,-304507.7919,-1317730.975
L-34-006-Ba,NE,-295193.0722,-1318220.056
L-34-006-Ba,SE,-295671.2848,-1327472.856
L-34-006-Ba,SW,-305001.109,-1326983.001
L-34-006-Ba,NW,-304507.7919,-1317730.975
L-34-006-Bb,NW,-295193.0722,-1318220.056
L-34-006-Bb,NE,-285877.5848,-1318693.929
L-34-006-Bb,SE,-286340.6949,-1327947.477
L-34-006-Bb,SW,-295671.2848,-1327472.856
L-34-006-Bb,NW,-295193.0722,-1318220.056
L-34-007-Aa,NW,-285877.5848,-1318693.929
L-34-007-Aa,NE,-276561.3535,-1319152.593
L-34-007-Aa,SE,-277009.3629,-1328406.867
L-34-007-Aa,SW,-286340.6949,-1327947.477
L-34-007-Aa,NW,-285877.5848,-1318693.929
L-34-007-Ab,NW,-276561.3535,-1319152.593
L-34-007-Ab,NE,-267244.4021,-1319596.051
L-34-007-Ab,SE,-267677.3127,-1328851.027
L-34-007-Ab,SW,-277009.3629,-1328406.867
L-34-007-Ab,NW,-276561.3535,-1319152.593
L-34-007-Ba,NW,-267244.4021,-1319596.051
L-34-007-Ba,NE,-257926.7545,-1320024.304
L-34-007-Ba,SE,-258344.5681,-1329279.96
L-34-007-Ba,SW,-267677.3127,-1328851.027
L-34-007-Ba,NW,-267244.4021,-1319596.051
L-34-007-Bb,NW,-257926.7545,-1320024.304
L-34-007-Bb,NE,-248608.4346,-1320437.356
L-34-007-Bb,SE,-249011.1529,-1329693.666
L-34-007-Bb,SW,-258344.5681,-1329279.96
L-34-007-Bb,NW,-257926.7545,-1320024.304
L-34-008-Aa,NW,-248608.4346,-1320437.356
L-34-008-Aa,NE,-239289.4663,-1320835.206
L-34-008-Aa,SE,-239677.091,-1330092.147
L-34-008-Aa,SW,-249011.1529,-1329693.666
L-34-008-Aa,NW,-248608.4346,-1320437.356
L-34-008-Ab,NW,-239289.4663,-1320835.206
L-34-008-Ab,NE,-229969.8735,-1321217.858
L-34-008-Ab,SE,-230342.4062,-1330475.406
L-34-008-Ab,SW,-239677.091,-1330092.147
L-34-008-Ab,NW,-239289.4663,-1320835.206
L-34-008-Ba,NW,-229969.8735,-1321217.858
L-34-008-Ba,NE,-220649.6802,-1321585.312
L-34-008-Ba,SE,-221007.1225,-1330843.443
L-34-008-Ba,SW,-230342.4062,-1330475.406
L-34-008-Ba,NW,-229969.8735,-1321217.858
L-34-008-Bb,NW,-220649.6802,-1321585.312
L-34-008-Bb,NE,-211328.9105,-1321937.569
L-34-008-Bb,SE,-211671.2638,-1331196.26
L-34-008-Bb,SW,-221007.1225,-1330843.443
L-34-008-Bb,NW,-220649.6802,-1321585.312
L-34-009-Aa,NW,-211328.9105,-1321937.569
L-34-009-Aa,NE,-202007.5882,-1322274.633
L-34-009-Aa,SE,-202334.8541,-1331533.858
L-34-009-Aa,SW,-211671.2638,-1331196.26
L-34-009-Aa,NW,-211328.9105,-1321937.569
L-34-009-Ab,NW,-202007.5882,-1322274.633
L-34-009-Ab,NE,-192685.7375,-1322596.503
L-34-009-Ab,SE,-192997.9173,-1331856.24
L-34-009-Ab,SW,-202334.8541,-1331533.858
L-34-009-Ab,NW,-202007.5882,-1322274.633
L-34-009-Ba,NW,-192685.7375,-1322596.503
L-34-009-Ba,NE,-183363.3824,-1322903.181
L-34-009-Ba,SE,-183660.4774,-1332163.406
L-34-009-Ba,SW,-192997.9173,-1331856.24
L-34-009-Ba,NW,-192685.7375,-1322596.503
L-34-009-Bb,NW,-183363.3824,-1322903.181
L-34-009-Bb,NE,-174040.5469,-1323194.669
L-34-009-Bb,SE,-174322.5585,-1332455.357
L-34-009-Bb,SW,-183660.4774,-1332163.406
L-34-009-Bb,NW,-183363.3824,-1322903.181
L-34-010-Aa,NW,-174040.5469,-1323194.669
L-34-010-Aa,NE,-164717.2552,-1323470.967
L-34-010-Aa,SE,-164984.1845,-1332732.095
L-34-010-Aa,SW,-174322.5585,-1332455.357
L-34-010-Aa,NW,-174040.5469,-1323194.669
L-34-010-Ab,NW,-164717.2552,-1323470.967
L-34-010-Ab,NE,-155393.5314,-1323732.078
L-34-010-Ab,SE,-155645.3796,-1332993.621
L-34-010-Ab,SW,-164984.1845,-1332732.095
L-34-010-Ab,NW,-164717.2552,-1323470.967
L-34-010-Ba,NW,-155393.5314,-1323732.078
L-34-010-Ba,NE,-146069.3996,-1323978.001
L-34-010-Ba,SE,-146306.1677,-1333239.936
L-34-010-Ba,SW,-155645.3796,-1332993.621
L-34-010-Ba,NW,-155393.5314,-1323732.078
L-34-010-Bb,NW,-146069.3996,-1323978.001
L-34-010-Bb,NE,-136744.8839,-1324208.738
L-34-010-Bb,SE,-136966.5731,-1333471.041
L-34-010-Bb,SW,-146306.1677,-1333239.936
L-34-010-Bb,NW,-146069.3996,-1323978.001
L-33-010-Ad,NW,-612301.9901,-1302256.816
L-33-010-Ad,NE,-603010.5627,-1303250.723
L-33-010-Ad,SE,-603988.4184,-1312465.808
L-33-010-Ad,SW,-613295.0351,-1311470.371
L-33-010-Ad,NW,-612301.9901,-1302256.816
L-33-010-Bc,NW,-603010.5627,-1303250.723
L-33-010-Bc,NE,-593717.6033,-1304229.309
L-33-010-Bc,SE,-594680.2728,-1313445.903
L-33-010-Bc,SW,-603988.4184,-1312465.808
L-33-010-Bc,NW,-603010.5627,-1303250.723
L-33-010-Bd,NW,-593717.6033,-1304229.309
L-33-010-Bd,NE,-584423.1346,-1305192.58
L-33-010-Bd,SE,-585370.6211,-1314410.659
L-33-010-Bd,SW,-594680.2728,-1313445.903
L-33-010-Bd,NW,-593717.6033,-1304229.309
L-33-011-Ac,NW,-584423.1346,-1305192.58
L-33-011-Ac,NE,-575127.1794,-1306140.537
L-33-011-Ac,SE,-576059.4858,-1315360.079
L-33-011-Ac,SW,-585370.6211,-1314410.659
L-33-011-Ac,NW,-584423.1346,-1305192.58
L-33-011-Ad,NW,-575127.1794,-1306140.537
L-33-011-Ad,NE,-565829.7603,-1307073.184
L-33-011-Ad,SE,-566746.8897,-1316294.166
L-33-011-Ad,SW,-576059.4858,-1315360.079
L-33-011-Ad,NW,-575127.1794,-1306140.537
L-33-011-Bc,NW,-565829.7603,-1307073.184
L-33-011-Bc,NE,-556530.9001,-1307990.524
L-33-011-Bc,SE,-557432.8555,-1317212.924
L-33-011-Bc,SW,-566746.8897,-1316294.166
L-33-011-Bc,NW,-565829.7603,-1307073.184
L-33-011-Bd,NW,-556530.9001,-1307990.524
L-33-011-Bd,NE,-547230.6216,-1308892.56
L-33-011-Bd,SE,-548117.406,-1318116.355
L-33-011-Bd,SW,-557432.8555,-1317212.924
L-33-011-Bd,NW,-556530.9001,-1307990.524
L-33-012-Ac,NW,-547230.6216,-1308892.56
L-33-012-Ac,NE,-537928.9477,-1309779.295
L-33-012-Ac,SE,-538800.564,-1319004.463
L-33-012-Ac,SW,-548117.406,-1318116.355
L-33-012-Ac,NW,-547230.6216,-1308892.56
L-33-012-Ad,NW,-537928.9477,-1309779.295
L-33-012-Ad,NE,-528625.9012,-1310650.732
L-33-012-Ad,SE,-529482.3524,-1319877.249
L-33-012-Ad,SW,-538800.564,-1319004.463
L-33-012-Ad,NW,-537928.9477,-1309779.295
L-33-012-Bc,NW,-528625.9012,-1310650.732
L-33-012-Bc,NE,-519321.505,-1311506.874
L-33-012-Bc,SE,-520162.794,-1320734.718
L-33-012-Bc,SW,-529482.3524,-1319877.249
L-33-012-Bc,NW,-528625.9012,-1310650.732
L-33-012-Bd,NW,-519321.505,-1311506.874
L-33-012-Bd,NE,-510015.7822,-1312347.724
L-33-012-Bd,SE,-510841.9118,-1321576.872
L-33-012-Bd,SW,-520162.794,-1320734.718
L-33-012-Bd,NW,-519321.505,-1311506.874
L-34-001-Ac,NW,-510015.7822,-1312347.724
L-34-001-Ac,NE,-500708.7556,-1313173.285
L-34-001-Ac,SE,-501519.7288,-1322403.714
L-34-001-Ac,SW,-510841.9118,-1321576.872
L-34-001-Ac,NW,-510015.7822,-1312347.724
L-34-001-Ad,NW,-500708.7556,-1313173.285
L-34-001-Ad,NE,-491400.4483,-1313983.559
L-34-001-Ad,SE,-492196.2678,-1323215.247
L-34-001-Ad,SW,-501519.7288,-1322403.714
L-34-001-Ad,NW,-500708.7556,-1313173.285
L-34-001-Bc,NW,-491400.4483,-1313983.559
L-34-001-Bc,NE,-482090.8834,-1314778.551
L-34-001-Bc,SE,-482871.552,-1324011.474
L-34-001-Bc,SW,-492196.2678,-1323215.247
L-34-001-Bc,NW,-491400.4483,-1313983.559
L-34-001-Bd,NW,-482090.8834,-1314778.551
L-34-001-Bd,NE,-472780.0839,-1315558.261
L-34-001-Bd,SE,-473545.6043,-1324792.397
L-34-001-Bd,SW,-482871.552,-1324011.474
L-34-001-Bd,NW,-482090.8834,-1314778.551
L-34-002-Ac,NW,-472780.0839,-1315558.261
L-34-002-Ac,NE,-463468.0729,-1316322.694
L-34-002-Ac,SE,-464218.448,-1325558.019
L-34-002-Ac,SW,-473545.6043,-1324792.397
L-34-002-Ac,NW,-472780.0839,-1315558.261
L-34-002-Ad,NW,-463468.0729,-1316322.694
L-34-002-Ad,NE,-454154.8737,-1317071.851
L-34-002-Ad,SE,-454890.106,-1326308.343
L-34-002-Ad,SW,-464218.448,-1325558.019
L-34-002-Ad,NW,-463468.0729,-1316322.694
L-34-002-Bc,NW,-454154.8737,-1317071.851
L-34-002-Bc,NE,-444840.5094,-1317805.736
L-34-002-Bc,SE,-445560.6016,-1327043.371
L-34-002-Bc,SW,-454890.106,-1326308.343
L-34-002-Bc,NW,-454154.8737,-1317071.851
L-34-002-Bd,NW,-444840.5094,-1317805.736
L-34-002-Bd,NE,-435525.0032,-1318524.35
L-34-002-Bd,SE,-436229.9579,-1327763.106
L-34-002-Bd,SW,-445560.6016,-1327043.371
L-34-002-Bd,NW,-444840.5094,-1317805.736
L-34-003-Ac,NW,-435525.0032,-1318524.35
L-34-003-Ac,NE,-426208.3785,-1319227.698
L-34-003-Ac,SE,-426898.1982,-1328467.551
L-34-003-Ac,SW,-436229.9579,-1327763.106
L-34-003-Ac,NW,-435525.0032,-1318524.35
L-34-003-Ad,NW,-426208.3785,-1319227.698
L-34-003-Ad,NE,-416890.6584,-1319915.781
L-34-003-Ad,SE,-417565.3458,-1329156.708
L-34-003-Ad,SW,-426898.1982,-1328467.551
L-34-003-Ad,NW,-426208.3785,-1319227.698
L-34-003-Bc,NW,-416890.6584,-1319915.781
L-34-003-Bc,NE,-407571.8664,-1320588.602
L-34-003-Bc,SE,-408231.4239,-1329830.579
L-34-003-Bc,SW,-417565.3458,-1329156.708
L-34-003-Bc,NW,-416890.6584,-1319915.781
L-34-003-Bd,NW,-407571.8664,-1320588.602
L-34-003-Bd,NE,-398252.0257,-1321246.163
L-34-003-Bd,SE,-398896.4558,-1330489.168
L-34-003-Bd,SW,-408231.4239,-1329830.579
L-34-003-Bd,NW,-407571.8664,-1320588.602
L-34-004-Ac,NW,-398252.0257,-1321246.163
L-34-004-Ac,NE,-388931.1599,-1321888.466
L-34-004-Ac,SE,-389560.465,-1331132.476
L-34-004-Ac,SW,-398896.4558,-1330489.168
L-34-004-Ac,NW,-398252.0257,-1321246.163
L-34-004-Ad,NW,-388931.1599,-1321888.466
L-34-004-Ad,NE,-379609.2922,-1322515.515
L-34-004-Ad,SE,-380223.4747,-1331760.506
L-34-004-Ad,SW,-389560.465,-1331132.476
L-34-004-Ad,NW,-388931.1599,-1321888.466
L-34-004-Bc,NW,-379609.2922,-1322515.515
L-34-004-Bc,NE,-370286.4463,-1323127.311
L-34-004-Bc,SE,-370885.5084,-1332373.26
L-34-004-Bc,SW,-380223.4747,-1331760.506
